2024-12-18 03:58:57.867 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:58:58.885 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:58:59.187 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:58:59.372 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:58:59.580 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:00.268 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:00.643 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:00.908 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:01.131 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:01.733 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:01.933 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:02.140 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:02.323 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:02.507 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:02.668 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:03.734 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:03.934 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:04.139 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:04.323 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:04.940 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:05.221 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:05.483 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:06.708 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:06.990 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:07.252 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:07.535 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:08.100 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:08.403 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:08.691 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:08.947 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:09.251 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:09.549 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:09.867 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:10.171 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:10.459 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:10.718 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:10.981 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:11.244 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:11.509 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:11.771 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:11.979 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:12.220 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:13.651 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:14.300 INFO  [21400] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:27.625 INFO  [20836] [Window::Init@28] GLFW Initialized
2024-12-18 03:59:27.792 INFO  [20836] [Window::Init@49] GLEW Initialized
2024-12-18 03:59:27.792 INFO  [20836] [Window::Init@51] 3.3.0 NVIDIA 561.09
